code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601169,北京银行,4.459753,0.415416,5.46,115438614588.91705,J66货币金融服务,0.05304905263157895,0.02195565723724294,19.0,0.4138746339114304,1.175,26.2981808014915,0.95,0.0,0.0347985347985348,0.05659407040614014,3.0,7.0,35.0,24.0,445.0,55.0,69.0
sh.601166,兴业银行,5.143949,0.51215,18.83,398552421167.7895,J66货币金融服务,0.07023026315789474,0.03157433438348676,19.0,0.4495830282238864,3.685294117647,28.536240634177503,3.853,0.0,0.04092405735528413,0.05584941038178102,9.0,17.0,23.0,26.0,319.0,108.0,75.0
sz.000001,平安银行,4.896711,0.471311,10.88,211110538265.46475,J66货币金融服务,0.06462926315789475,0.0274875204225928,19.0,0.425310750571896,2.217894736842,28.272297090342498,1.848,0.0,0.03397058823529412,0.05763325267932355,8.0,11.0,38.0,22.0,368.0,67.0,79.0
sh.601818,光大银行,4.852932,0.393217,3.31,153609140998.7411,J66货币金融服务,0.05418257894736842,0.023895761744887334,19.0,0.4410229673286513,0.6575,25.9203483886035,0.657,0.0,0.03969788519637462,0.051488305333857405,7.0,6.0,25.0,46.0,439.0,88.0,84.0
sh.600016,民生银行,5.568007,0.300754,3.86,136895687645.00348,J66货币金融服务,0.042811052631578944,0.0148929108731253,19.0,0.34787537230840626,0.755,26.213966579421502,0.758,0.0,0.03927461139896373,0.051273432040060185,12.0,1.0,27.0,48.0,519.0,29.0,88.0
sh.600015,华夏银行,4.171818,0.367741,7.13,109713257281.79552,J66货币金融服务,0.0460781052631579,0.023486857114126937,19.0,0.5097183788263541,1.53,23.2353868727755,1.272,0.0,0.03568022440392707,0.04985994658533873,2.0,4.0,33.0,56.0,495.0,220.0,95.0
sh.601668,中国建筑,4.653129,0.431028,5.03,207844509897.66916,E48土木工程建筑业,0.08448315789473684,0.039229919356224864,19.0,0.4643519529076318,1.184615384615,22.5545502697715,0.79565,0.0,0.03163618290258449,0.05311822513448055,5.0,8.0,55.0,36.0,238.0,129.0,104.0
sh.601916,浙商银行,6.123379,0.48145,3.11,67006640321.34072,J66货币金融服务,0.056191368421052636,0.02090076412003087,19.0,0.3719568451050606,0.5675,29.072797215272,0.53,0.0,0.03408360128617364,0.05305084379314103,18.0,13.0,37.0,37.0,422.0,33.0,105.0
sh.601229,上海银行,5.8909,0.590596,9.97,141664501046.31927,J66货币金融服务,0.06397526315789474,0.0282287183671013,19.0,0.4412442712026233,1.759090909091,29.5686099500255,1.66,0.0,0.03329989969909729,0.05217038410987718,17.0,23.0,43.0,43.0,373.0,89.0,126.0
sh.600919,江苏银行,5.83425,0.781938,10.87,199487854545.98822,J66货币金融服务,0.077738,0.0335213288254243,19.0,0.43120904609617305,1.990714285714,30.0014432273625,1.8122,0.0,0.03334314627414904,0.05494415972837909,15.0,50.0,42.0,28.0,273.0,77.0,135.0
sh.601997,贵阳银行,4.165511,0.336827,5.82,21279409791.735542,J66货币金融服务,0.061531368421052626,0.030392883472964025,19.0,0.49394128966852724,1.4,19.7988185026485,0.8799999999999999,0.0,0.030240549828178687,0.047626023889532465,1.0,2.0,63.0,69.0,384.0,185.0,135.0
sh.601328,交通银行,6.416129,0.536141,6.89,179633724832.56143,J66货币金融服务,0.05366247368421053,0.025076949124131286,19.0,0.4673088548191517,1.082,30.053618255086,1.2833,0.0,0.037251088534107406,0.04719595784035277,23.0,19.0,29.0,71.0,441.0,136.0,142.0
sh.601838,成都银行,5.45376,0.856048,17.13,72598120986.4775,J66货币金融服务,0.09734631578947368,0.04848694845586185,19.0,0.49808714446597346,3.3975,29.337817553099498,2.55573,0.0,0.029839229422066554,0.05818752780890575,10.0,58.0,64.0,21.0,165.0,194.0,153.0
